	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
575	77.29	-7.61	4.36	78.87	-3.38	-0.86	-6.69	-18.16	87.75	80.79	71.71	-6.47	3.77	74.10	-3.40	0.58	-6.61	-16.75	86.36	80.40	63.85	-4.55	1.87	62.09	-2.42	1.44	-5.18	-15.07	85.21	78.48
576	76.83	-7.53	4.36	78.41	-3.37	-0.79	-6.72	-18.09	87.63	80.66	71.17	-6.35	3.78	73.51	-3.37	0.66	-6.65	-16.67	86.23	80.25	63.28	-4.48	1.89	61.51	-2.37	1.48	-5.24	-14.96	85.12	78.41
577	76.37	-7.45	4.37	77.94	-3.36	-0.72	-6.74	-18.02	87.52	80.53	70.64	-6.23	3.79	72.92	-3.35	0.73	-6.69	-16.59	86.10	80.09	62.71	-4.41	1.92	60.93	-2.33	1.50	-5.29	-14.85	85.03	78.33
578	75.91	-7.37	4.38	77.47	-3.34	-0.65	-6.76	-17.95	87.41	80.41	70.11	-6.11	3.78	72.35	-3.33	0.80	-6.73	-16.52	85.97	79.94	62.13	-4.33	1.94	60.35	-2.28	1.53	-5.34	-14.74	84.94	78.25
579	75.44	-7.29	4.39	76.99	-3.32	-0.58	-6.78	-17.89	87.30	80.28	69.59	-5.98	3.78	71.77	-3.31	0.87	-6.77	-16.44	85.84	79.79	61.56	-4.25	1.96	59.76	-2.23	1.56	-5.40	-14.64	84.85	78.17
580	74.98	-7.21	4.40	76.51	-3.30	-0.51	-6.80	-17.82	87.20	80.15	69.07	-5.86	3.76	71.20	-3.29	0.94	-6.81	-16.37	85.72	79.64	60.98	-4.17	1.97	59.18	-2.17	1.58	-5.45	-14.54	84.75	78.08
581	74.51	-7.12	4.42	76.03	-3.27	-0.45	-6.81	-17.75	87.09	80.02	68.56	-5.73	3.75	70.64	-3.26	1.00	-6.85	-16.30	85.59	79.49	60.39	-4.09	1.98	58.59	-2.11	1.60	-5.51	-14.45	84.66	77.98
582	74.04	-7.04	4.44	75.54	-3.24	-0.38	-6.83	-17.68	86.99	79.89	68.05	-5.61	3.73	70.08	-3.24	1.06	-6.90	-16.24	85.47	79.34	59.80	-4.00	1.99	58.00	-2.05	1.62	-5.57	-14.36	84.57	77.89
583	73.57	-6.95	4.46	75.05	-3.21	-0.31	-6.85	-17.62	86.88	79.76	67.55	-5.49	3.70	69.53	-3.22	1.12	-6.94	-16.17	85.34	79.19	59.21	-3.91	1.99	57.41	-1.99	1.64	-5.62	-14.27	84.47	77.78
584	73.10	-6.87	4.47	74.56	-3.18	-0.24	-6.87	-17.55	86.78	79.63	67.05	-5.38	3.68	68.98	-3.20	1.18	-6.98	-16.10	85.22	79.04	58.61	-3.82	2.00	56.82	-1.93	1.66	-5.68	-14.19	84.37	77.68
585	72.63	-6.78	4.49	74.06	-3.15	-0.17	-6.89	-17.48	86.68	79.50	66.55	-5.26	3.65	68.43	-3.18	1.23	-7.03	-16.03	85.10	78.89	58.01	-3.73	2.00	56.23	-1.86	1.68	-5.73	-14.11	84.27	77.56
586	72.15	-6.69	4.51	73.55	-3.12	-0.11	-6.91	-17.41	86.57	79.37	66.06	-5.16	3.63	67.89	-3.16	1.29	-7.07	-15.97	84.97	78.75	57.41	-3.63	1.99	55.63	-1.79	1.70	-5.79	-14.03	84.17	77.44
587	71.67	-6.60	4.52	73.04	-3.08	-0.04	-6.94	-17.33	86.47	79.23	65.57	-5.06	3.61	67.36	-3.14	1.34	-7.11	-15.90	84.85	78.61	56.80	-3.53	1.99	55.03	-1.71	1.72	-5.84	-13.96	84.07	77.32
588	71.19	-6.51	4.53	72.53	-3.05	0.02	-6.96	-17.26	86.37	79.09	65.07	-4.97	3.59	66.83	-3.13	1.40	-7.15	-15.83	84.73	78.47	56.19	-3.43	1.98	54.43	-1.63	1.73	-5.90	-13.89	83.97	77.20
589	70.71	-6.41	4.54	72.00	-3.01	0.08	-6.98	-17.18	86.27	78.95	64.59	-4.88	3.58	66.30	-3.11	1.46	-7.19	-15.76	84.60	78.34	55.57	-3.33	1.97	53.83	-1.55	1.75	-5.95	-13.82	83.86	77.06
590	70.22	-6.31	4.55	71.48	-2.98	0.14	-7.01	-17.10	86.17	78.81	64.10	-4.80	3.57	65.77	-3.10	1.51	-7.23	-15.69	84.48	78.20	54.95	-3.23	1.96	53.23	-1.47	1.77	-6.01	-13.76	83.76	76.93
591	69.73	-6.22	4.55	70.94	-2.94	0.20	-7.04	-17.02	86.07	78.67	63.62	-4.72	3.56	65.25	-3.09	1.57	-7.27	-15.61	84.35	78.07	54.33	-3.13	1.95	52.63	-1.39	1.78	-6.06	-13.70	83.65	76.79
592	69.24	-6.12	4.54	70.40	-2.91	0.26	-7.07	-16.94	85.96	78.52	63.14	-4.65	3.55	64.74	-3.08	1.63	-7.31	-15.54	84.23	77.94	53.70	-3.03	1.94	52.02	-1.30	1.80	-6.12	-13.64	83.53	76.65
593	68.75	-6.02	4.53	69.85	-2.87	0.32	-7.10	-16.85	85.86	78.37	62.66	-4.59	3.55	64.22	-3.08	1.69	-7.35	-15.46	84.10	77.82	53.08	-2.93	1.93	51.42	-1.21	1.81	-6.17	-13.58	83.42	76.51
594	68.25	-5.92	4.51	69.30	-2.84	0.37	-7.13	-16.76	85.75	78.22	62.18	-4.53	3.56	63.71	-3.07	1.75	-7.39	-15.38	83.98	77.69	52.45	-2.83	1.92	50.81	-1.12	1.82	-6.23	-13.52	83.30	76.36
595	67.74	-5.82	4.49	68.74	-2.81	0.42	-7.16	-16.67	85.64	78.07	61.71	-4.47	3.56	63.21	-3.06	1.81	-7.43	-15.30	83.86	77.57	51.82	-2.73	1.91	50.20	-1.03	1.84	-6.28	-13.47	83.18	76.21
596	67.24	-5.72	4.46	68.18	-2.77	0.47	-7.20	-16.58	85.53	77.91	61.24	-4.42	3.57	62.71	-3.06	1.87	-7.47	-15.22	83.74	77.45	51.18	-2.63	1.90	49.59	-0.94	1.85	-6.34	-13.41	83.06	76.06
597	66.72	-5.61	4.42	67.61	-2.74	0.53	-7.23	-16.48	85.42	77.75	60.78	-4.37	3.57	62.21	-3.05	1.93	-7.51	-15.13	83.61	77.33	50.55	-2.53	1.89	48.97	-0.85	1.86	-6.40	-13.36	82.94	75.90
598	66.21	-5.51	4.37	67.03	-2.71	0.57	-7.27	-16.38	85.31	77.59	60.32	-4.32	3.58	61.72	-3.03	1.99	-7.55	-15.05	83.49	77.21	49.92	-2.44	1.88	48.36	-0.76	1.87	-6.45	-13.30	82.82	75.74
599	65.69	-5.41	4.32	66.45	-2.68	0.62	-7.31	-16.28	85.19	77.43	59.87	-4.27	3.59	61.24	-3.02	2.05	-7.59	-14.96	83.37	77.08	49.29	-2.35	1.87	47.75	-0.67	1.87	-6.51	-13.24	82.69	75.58
600	65.17	-5.31	4.26	65.86	-2.65	0.67	-7.35	-16.18	85.07	77.27	59.42	-4.23	3.60	60.76	-3.00	2.10	-7.63	-14.88	83.25	76.96	48.66	-2.26	1.86	47.13	-0.58	1.88	-6.57	-13.18	82.57	75.42
601	64.64	-5.21	4.20	65.26	-2.63	0.72	-7.38	-16.08	84.95	77.10	58.97	-4.19	3.61	60.28	-2.98	2.15	-7.67	-14.79	83.13	76.84	48.03	-2.17	1.85	46.51	-0.49	1.88	-6.62	-13.12	82.44	75.25
602	64.10	-5.11	4.14	64.66	-2.60	0.77	-7.42	-15.98	84.82	76.93	58.54	-4.15	3.62	59.81	-2.95	2.20	-7.71	-14.71	83.01	76.72	47.40	-2.08	1.84	45.90	-0.40	1.88	-6.68	-13.05	82.31	75.07
603	63.56	-5.01	4.07	64.06	-2.57	0.83	-7.46	-15.88	84.69	76.76	58.10	-4.11	3.63	59.35	-2.92	2.25	-7.74	-14.63	82.89	76.59	46.77	-2.00	1.83	45.28	-0.32	1.88	-6.74	-12.99	82.18	74.89
604	63.01	-4.92	4.00	63.44	-2.55	0.88	-7.50	-15.77	84.56	76.58	57.67	-4.08	3.65	58.90	-2.89	2.29	-7.78	-14.54	82.77	76.47	46.14	-1.92	1.82	44.66	-0.23	1.87	-6.80	-12.92	82.05	74.71
605	62.46	-4.82	3.93	62.83	-2.52	0.93	-7.54	-15.67	84.42	76.41	57.25	-4.04	3.66	58.45	-2.86	2.33	-7.82	-14.46	82.65	76.34	45.52	-1.85	1.81	44.05	-0.15	1.86	-6.86	-12.85	81.91	74.52
606	61.90	-4.73	3.86	62.20	-2.49	0.99	-7.57	-15.56	84.28	76.23	56.83	-4.01	3.67	58.01	-2.82	2.36	-7.85	-14.38	82.53	76.22	44.90	-1.77	1.80	43.43	-0.07	1.85	-6.93	-12.78	81.77	74.33
607	61.34	-4.63	3.79	61.58	-2.46	1.05	-7.61	-15.46	84.13	76.04	56.42	-3.98	3.68	57.57	-2.78	2.39	-7.89	-14.31	82.40	76.09	44.28	-1.70	1.78	42.82	0.00	1.84	-6.99	-12.70	81.64	74.14
608	60.77	-4.54	3.73	60.94	-2.43	1.10	-7.64	-15.35	83.98	75.86	56.02	-3.95	3.69	57.14	-2.74	2.42	-7.92	-14.23	82.28	75.96	43.67	-1.63	1.77	42.21	0.08	1.83	-7.05	-12.62	81.49	73.94
609	60.19	-4.45	3.66	60.31	-2.40	1.16	-7.67	-15.25	83.83	75.67	55.61	-3.93	3.70	56.72	-2.69	2.45	-7.95	-14.15	82.16	75.83	43.06	-1.57	1.75	41.60	0.15	1.81	-7.11	-12.54	81.35	73.74
610	59.60	-4.36	3.61	59.67	-2.37	1.22	-7.70	-15.15	83.67	75.48	55.22	-3.90	3.71	56.30	-2.64	2.47	-7.98	-14.08	82.04	75.70	42.45	-1.51	1.73	40.99	0.22	1.79	-7.18	-12.46	81.20	73.55
611	59.01	-4.27	3.55	59.02	-2.34	1.28	-7.72	-15.05	83.50	75.29	54.82	-3.88	3.72	55.90	-2.59	2.49	-8.01	-14.01	81.91	75.56	41.84	-1.45	1.71	40.39	0.28	1.77	-7.24	-12.38	81.05	73.35
612	58.41	-4.19	3.50	58.37	-2.30	1.34	-7.75	-14.95	83.33	75.09	54.44	-3.85	3.72	55.49	-2.54	2.51	-8.03	-13.94	81.79	75.43	41.24	-1.39	1.68	39.79	0.34	1.75	-7.30	-12.29	80.90	73.15
613	57.80	-4.10	3.46	57.72	-2.25	1.40	-7.77	-14.85	83.16	74.90	54.05	-3.83	3.73	55.10	-2.49	2.52	-8.06	-13.88	81.66	75.30	40.65	-1.34	1.66	39.20	0.40	1.72	-7.37	-12.20	80.74	72.95
614	57.19	-4.02	3.42	57.06	-2.21	1.45	-7.79	-14.76	82.98	74.70	53.68	-3.80	3.74	54.71	-2.43	2.53	-8.08	-13.81	81.54	75.16	40.06	-1.29	1.63	38.61	0.45	1.69	-7.43	-12.11	80.58	72.75
615	56.57	-3.94	3.39	56.40	-2.16	1.51	-7.81	-14.66	82.80	74.49	53.30	-3.78	3.74	54.33	-2.37	2.54	-8.10	-13.75	81.41	75.03	39.47	-1.25	1.60	38.03	0.50	1.66	-7.49	-12.02	80.41	72.56
616	55.94	-3.86	3.36	55.73	-2.10	1.56	-7.83	-14.57	82.62	74.29	52.93	-3.75	3.75	53.96	-2.32	2.54	-8.12	-13.69	81.29	74.90	38.89	-1.21	1.56	37.45	0.54	1.63	-7.55	-11.92	80.25	72.37
617	55.31	-3.78	3.34	55.06	-2.04	1.60	-7.85	-14.48	82.43	74.08	52.56	-3.73	3.75	53.59	-2.26	2.55	-8.14	-13.62	81.16	74.77	38.32	-1.17	1.53	36.89	0.59	1.60	-7.61	-11.83	80.08	72.18
618	54.67	-3.71	3.32	54.39	-1.97	1.65	-7.87	-14.40	82.23	73.87	52.20	-3.70	3.76	53.22	-2.21	2.55	-8.16	-13.56	81.03	74.63	37.75	-1.13	1.50	36.33	0.63	1.57	-7.67	-11.73	79.91	72.00
619	54.02	-3.63	3.31	53.71	-1.90	1.69	-7.89	-14.31	82.03	73.66	51.84	-3.68	3.77	52.87	-2.15	2.56	-8.17	-13.50	80.90	74.51	37.19	-1.10	1.46	35.78	0.66	1.54	-7.73	-11.63	79.75	71.82
620	53.36	-3.56	3.30	53.03	-1.82	1.73	-7.91	-14.23	81.83	73.45	51.48	-3.65	3.77	52.51	-2.10	2.56	-8.19	-13.44	80.77	74.38	36.64	-1.07	1.42	35.23	0.70	1.51	-7.79	-11.53	79.58	71.64
621	52.70	-3.49	3.30	52.34	-1.74	1.76	-7.93	-14.14	81.62	73.23	51.12	-3.62	3.78	52.16	-2.05	2.57	-8.20	-13.38	80.64	74.25	36.09	-1.04	1.39	34.70	0.73	1.47	-7.85	-11.44	79.42	71.48
622	52.03	-3.41	3.31	51.65	-1.65	1.80	-7.95	-14.06	81.40	73.01	50.76	-3.60	3.79	51.82	-2.01	2.58	-8.21	-13.31	80.51	74.12	35.55	-1.01	1.35	34.17	0.76	1.44	-7.91	-11.34	79.25	71.31
623	51.35	-3.34	3.31	50.95	-1.56	1.82	-7.97	-13.98	81.18	72.79	50.41	-3.57	3.81	51.48	-1.96	2.59	-8.22	-13.25	80.37	74.00	35.03	-0.99	1.31	33.66	0.79	1.41	-7.96	-11.24	79.09	71.15
624	50.67	-3.26	3.33	50.25	-1.47	1.85	-7.99	-13.90	80.96	72.57	50.06	-3.54	3.82	51.14	-1.92	2.60	-8.23	-13.18	80.24	73.88	34.51	-0.97	1.28	33.15	0.82	1.38	-8.02	-11.14	78.94	71.00
625	49.98	-3.19	3.34	49.55	-1.38	1.87	-8.02	-13.82	80.73	72.34	49.71	-3.52	3.83	50.81	-1.88	2.62	-8.24	-13.12	80.11	73.76	34.00	-0.95	1.24	32.65	0.85	1.34	-8.07	-11.04	78.78	70.84
626	49.29	-3.12	3.37	48.84	-1.28	1.89	-8.05	-13.73	80.49	72.11	49.36	-3.49	3.85	50.48	-1.84	2.64	-8.25	-13.05	79.98	73.64	33.49	-0.94	1.21	32.16	0.88	1.31	-8.13	-10.95	78.63	70.70
627	48.59	-3.04	3.39	48.13	-1.18	1.90	-8.07	-13.65	80.25	71.88	49.02	-3.46	3.86	50.15	-1.80	2.66	-8.26	-12.98	79.84	73.52	33.00	-0.92	1.18	31.68	0.91	1.28	-8.18	-10.85	78.48	70.55
628	47.89	-2.96	3.41	47.41	-1.08	1.92	-8.10	-13.56	80.01	71.64	48.67	-3.43	3.87	49.83	-1.76	2.68	-8.27	-12.91	79.71	73.40	32.52	-0.91	1.15	31.21	0.94	1.25	-8.23	-10.75	78.34	70.40
629	47.18	-2.89	3.44	46.69	-0.99	1.93	-8.14	-13.47	79.76	71.40	48.33	-3.40	3.89	49.50	-1.73	2.70	-8.28	-12.84	79.58	73.29	32.05	-0.90	1.12	30.75	0.96	1.22	-8.28	-10.66	78.20	70.26
630	46.47	-2.81	3.47	45.96	-0.89	1.94	-8.17	-13.38	79.50	71.16	47.99	-3.37	3.90	49.18	-1.69	2.72	-8.29	-12.77	79.45	73.18	31.58	-0.89	1.09	30.30	0.99	1.20	-8.33	-10.57	78.06	70.11
631	45.75	-2.73	3.49	45.23	-0.79	1.95	-8.21	-13.29	79.24	70.92	47.66	-3.33	3.91	48.86	-1.65	2.75	-8.30	-12.70	79.32	73.07	31.13	-0.89	1.06	29.86	1.02	1.17	-8.37	-10.48	77.92	69.96
632	45.03	-2.65	3.52	44.50	-0.69	1.95	-8.24	-13.20	78.98	70.68	47.32	-3.30	3.92	48.55	-1.61	2.77	-8.31	-12.62	79.19	72.96	30.68	-0.88	1.04	29.43	1.05	1.14	-8.41	-10.38	77.78	69.81
633	44.32	-2.57	3.54	43.76	-0.60	1.96	-8.28	-13.10	78.72	70.43	46.99	-3.27	3.93	48.23	-1.58	2.80	-8.33	-12.55	79.06	72.85	30.25	-0.88	1.02	29.00	1.08	1.12	-8.45	-10.29	77.64	69.66
634	43.59	-2.49	3.56	43.03	-0.50	1.96	-8.33	-13.00	78.45	70.19	46.66	-3.23	3.93	47.92	-1.54	2.82	-8.34	-12.47	78.93	72.75	29.82	-0.87	1.00	28.59	1.11	1.10	-8.49	-10.21	77.50	69.50
635	42.87	-2.41	3.57	42.28	-0.41	1.97	-8.37	-12.90	78.18	69.94	46.33	-3.19	3.93	47.60	-1.50	2.84	-8.36	-12.39	78.81	72.64	29.40	-0.87	0.98	28.18	1.14	1.07	-8.53	-10.12	77.36	69.34
636	42.15	-2.33	3.58	41.54	-0.31	1.97	-8.42	-12.79	77.91	69.69	46.00	-3.16	3.94	47.29	-1.46	2.86	-8.37	-12.31	78.68	72.54	28.99	-0.87	0.96	27.78	1.16	1.05	-8.56	-10.03	77.22	69.17
637	41.43	-2.25	3.59	40.80	-0.22	1.97	-8.47	-12.69	77.64	69.44	45.67	-3.12	3.93	46.97	-1.42	2.88	-8.39	-12.23	78.56	72.44	28.60	-0.87	0.94	27.39	1.19	1.03	-8.59	-9.95	77.08	69.00
638	40.71	-2.17	3.59	40.05	-0.12	1.97	-8.51	-12.58	77.37	69.19	45.34	-3.08	3.93	46.66	-1.38	2.90	-8.41	-12.15	78.44	72.34	28.21	-0.87	0.93	27.02	1.21	1.02	-8.62	-9.86	76.94	68.82
639	39.99	-2.09	3.58	39.31	-0.03	1.96	-8.56	-12.47	77.11	68.93	45.02	-3.04	3.93	46.34	-1.33	2.92	-8.43	-12.07	78.32	72.24	27.83	-0.87	0.91	26.65	1.23	1.00	-8.64	-9.78	76.79	68.64
640	39.28	-2.01	3.58	38.57	0.06	1.96	-8.61	-12.36	76.84	68.68	44.69	-3.00	3.92	46.03	-1.29	2.93	-8.45	-11.98	78.20	72.14	27.47	-0.87	0.90	26.29	1.26	0.99	-8.67	-9.70	76.64	68.46
641	38.56	-1.93	3.56	37.82	0.16	1.96	-8.66	-12.25	76.57	68.43	44.36	-2.96	3.92	45.71	-1.25	2.95	-8.48	-11.90	78.08	72.04	27.11	-0.88	0.88	25.94	1.27	0.98	-8.69	-9.62	76.49	68.27
642	37.85	-1.86	3.55	37.09	0.25	1.95	-8.71	-12.14	76.31	68.18	44.03	-2.92	3.91	45.39	-1.21	2.96	-8.50	-11.81	77.96	71.94	26.76	-0.88	0.87	25.60	1.29	0.97	-8.70	-9.55	76.33	68.09
643	37.15	-1.78	3.53	36.35	0.34	1.95	-8.76	-12.04	76.05	67.93	43.70	-2.88	3.90	45.07	-1.16	2.96	-8.53	-11.72	77.85	71.84	26.42	-0.88	0.85	25.27	1.30	0.96	-8.72	-9.47	76.17	67.90
644	36.45	-1.71	3.50	35.62	0.44	1.94	-8.80	-11.93	75.79	67.67	43.37	-2.84	3.89	44.75	-1.12	2.97	-8.56	-11.63	77.73	71.73	26.10	-0.89	0.84	24.96	1.31	0.95	-8.73	-9.40	76.01	67.72
645	35.77	-1.64	3.47	34.90	0.53	1.93	-8.85	-11.82	75.54	67.42	43.04	-2.80	3.87	44.42	-1.08	2.97	-8.59	-11.54	77.61	71.63	25.78	-0.90	0.82	24.65	1.32	0.95	-8.74	-9.33	75.85	67.54
646	35.09	-1.57	3.44	34.19	0.62	1.92	-8.89	-11.72	75.29	67.17	42.70	-2.76	3.86	44.10	-1.03	2.97	-8.62	-11.45	77.49	71.53	25.48	-0.90	0.81	24.36	1.33	0.95	-8.74	-9.26	75.69	67.37
647	34.42	-1.51	3.41	33.48	0.71	1.91	-8.93	-11.62	75.06	66.93	42.36	-2.71	3.85	43.77	-0.99	2.96	-8.66	-11.36	77.37	71.42	25.19	-0.91	0.79	24.08	1.33	0.94	-8.75	-9.19	75.52	67.20
648	33.76	-1.44	3.37	32.79	0.80	1.91	-8.97	-11.52	74.82	66.68	42.02	-2.67	3.83	43.44	-0.95	2.96	-8.69	-11.26	77.25	71.32	24.91	-0.92	0.78	23.82	1.32	0.94	-8.75	-9.12	75.36	67.04
649	33.12	-1.38	3.34	32.11	0.89	1.90	-9.00	-11.43	74.60	66.44	41.68	-2.63	3.82	43.11	-0.91	2.95	-8.73	-11.17	77.13	71.21	24.64	-0.93	0.77	23.56	1.32	0.94	-8.75	-9.06	75.19	66.89
650	32.49	-1.33	3.30	31.44	0.98	1.89	-9.03	-11.34	74.38	66.20	41.33	-2.59	3.80	42.78	-0.87	2.94	-8.76	-11.08	77.00	71.10	24.38	-0.94	0.75	23.33	1.31	0.94	-8.75	-9.00	75.03	66.75
651	31.88	-1.27	3.26	30.79	1.06	1.88	-9.06	-11.25	74.17	65.97	40.98	-2.55	3.79	42.44	-0.83	2.92	-8.80	-10.98	76.88	71.00	24.14	-0.96	0.74	23.10	1.30	0.93	-8.75	-8.94	74.88	66.61
652	31.29	-1.22	3.21	30.16	1.15	1.87	-9.08	-11.17	73.98	65.74	40.63	-2.51	3.77	42.10	-0.79	2.91	-8.84	-10.89	76.75	70.88	23.91	-0.97	0.73	22.89	1.29	0.93	-8.75	-8.88	74.73	66.49
653	30.73	-1.17	3.17	29.55	1.22	1.86	-9.10	-11.09	73.79	65.52	40.27	-2.48	3.75	41.76	-0.75	2.89	-8.88	-10.79	76.62	70.77	23.69	-0.98	0.72	22.69	1.27	0.92	-8.74	-8.83	74.58	66.37
654	30.18	-1.13	3.13	28.96	1.30	1.86	-9.12	-11.02	73.61	65.31	39.91	-2.44	3.74	41.42	-0.71	2.87	-8.92	-10.70	76.49	70.66	23.49	-1.00	0.72	22.51	1.25	0.92	-8.74	-8.77	74.44	66.26
655	29.66	-1.08	3.09	28.40	1.37	1.85	-9.13	-10.95	73.44	65.10	39.55	-2.40	3.72	41.07	-0.67	2.85	-8.96	-10.60	76.35	70.54	23.30	-1.01	0.71	22.34	1.23	0.91	-8.74	-8.73	74.31	66.16
656	29.17	-1.04	3.04	27.87	1.43	1.85	-9.14	-10.89	73.28	64.90	39.18	-2.36	3.70	40.73	-0.63	2.83	-9.00	-10.51	76.22	70.43	23.13	-1.02	0.71	22.18	1.22	0.90	-8.73	-8.68	74.19	66.07
657	28.70	-1.00	3.00	27.37	1.49	1.85	-9.15	-10.83	73.13	64.72	38.82	-2.33	3.69	40.38	-0.59	2.80	-9.04	-10.42	76.08	70.31	22.97	-1.04	0.70	22.04	1.20	0.89	-8.73	-8.64	74.08	65.99
658	28.27	-0.97	2.96	26.89	1.54	1.84	-9.15	-10.79	73.00	64.54	38.44	-2.29	3.67	40.03	-0.55	2.78	-9.08	-10.33	75.94	70.19	22.82	-1.05	0.70	21.91	1.18	0.89	-8.72	-8.60	73.98	65.91
659	27.86	-0.94	2.92	26.45	1.59	1.84	-9.14	-10.74	72.87	64.38	38.07	-2.26	3.65	39.68	-0.51	2.75	-9.12	-10.24	75.80	70.07	22.69	-1.06	0.70	21.79	1.16	0.88	-8.72	-8.56	73.89	65.84
660	27.49	-0.91	2.88	26.04	1.64	1.84	-9.14	-10.71	72.75	64.22	37.70	-2.22	3.63	39.33	-0.47	2.73	-9.15	-10.14	75.65	69.95	22.57	-1.07	0.70	21.68	1.14	0.87	-8.72	-8.53	73.81	65.78
661	27.14	-0.88	2.84	25.66	1.68	1.84	-9.12	-10.68	72.65	64.08	37.32	-2.18	3.62	38.97	-0.43	2.71	-9.19	-10.05	75.51	69.83	22.46	-1.09	0.69	21.58	1.13	0.86	-8.71	-8.50	73.74	65.72
662	26.83	-0.86	2.80	25.32	1.71	1.85	-9.11	-10.66	72.55	63.95	36.94	-2.15	3.60	38.62	-0.39	2.68	-9.23	-9.97	75.36	69.71	22.37	-1.10	0.70	21.49	1.11	0.86	-8.71	-8.47	73.68	65.67
663	26.55	-0.83	2.77	25.01	1.74	1.85	-9.08	-10.65	72.46	63.83	36.56	-2.12	3.58	38.26	-0.35	2.66	-9.27	-9.88	75.21	69.59	22.28	-1.11	0.70	21.41	1.10	0.85	-8.71	-8.45	73.62	65.62
664	26.29	-0.82	2.73	24.72	1.77	1.85	-9.06	-10.65	72.38	63.72	36.18	-2.08	3.56	37.91	-0.31	2.63	-9.31	-9.79	75.06	69.46	22.20	-1.12	0.70	21.34	1.09	0.85	-8.71	-8.42	73.58	65.57
665	26.05	-0.80	2.70	24.46	1.79	1.86	-9.02	-10.65	72.31	63.62	35.79	-2.05	3.54	37.55	-0.27	2.61	-9.35	-9.70	74.91	69.34	22.13	-1.13	0.70	21.27	1.08	0.84	-8.70	-8.40	73.53	65.53
666	25.84	-0.78	2.67	24.22	1.81	1.86	-8.99	-10.65	72.24	63.53	35.41	-2.01	3.52	37.19	-0.22	2.58	-9.39	-9.61	74.75	69.22	22.06	-1.14	0.70	21.20	1.07	0.84	-8.70	-8.38	73.49	65.48
667	25.64	-0.77	2.64	24.00	1.82	1.87	-8.96	-10.66	72.18	63.44	35.02	-1.98	3.50	36.84	-0.18	2.56	-9.43	-9.53	74.60	69.10	21.99	-1.15	0.71	21.13	1.07	0.84	-8.70	-8.36	73.46	65.44
668	25.44	-0.76	2.61	23.78	1.84	1.87	-8.92	-10.67	72.12	63.36	34.63	-1.94	3.48	36.48	-0.13	2.53	-9.47	-9.44	74.44	68.97										
669	25.25	-0.74	2.58	23.56	1.85	1.88	-8.88	-10.68	72.06	63.27	34.24	-1.91	3.46	36.13	-0.09	2.50	-9.50	-9.35	74.28	68.85										
670											33.85	-1.87	3.44	35.77	-0.04	2.48	-9.54	-9.27	74.12	68.73										
671											33.46	-1.83	3.42	35.42	0.01	2.45	-9.58	-9.18	73.96	68.61										
